ID,SMILES,InChIKey,#acid,#amide,#amidine,#amine,#in34,#in56,#metab,#NandO,#noncon,#nonHatm,#ringatoms,#rotor,#rtvFG,#stars,%Vbur_C_SF_2.0Å_Boltz,%Vbur_C_SF_2.5Å_Boltz,%Vbur_C_SF_3.0Å_Boltz,%Vbur_C_SF_3.5Å_Boltz,%Vbur_C_SF_4.0Å_Boltz,%Vbur_S_2.0Å_Boltz,%Vbur_S_2.5Å_Boltz,%Vbur_S_3.0Å_Boltz,%Vbur_S_3.5Å_Boltz,%Vbur_S_4.0Å_Boltz,accptHB,angle_C_SF_S_F(°)_Boltz,ChelpG_charge_C_SF_Boltz,ChelpG_charge_F_Boltz,ChelpG_charge_S_Boltz,CIQPlogS,CNS,dip^2/V,dipole,dipole(Debye)_Boltz,distance_C_SF_F(Å)_Boltz,distance_C_SF_S(Å)_Boltz,distance_S_F(Å)_Boltz,donorHB,EA(eV),FISA,FOSA,glob,Hirsh_atom_dipole_C_SF_Boltz,Hirsh_atom_dipole_F_Boltz,Hirsh_atom_dipole_S_Boltz,Hirsh_charge_C_SF_Boltz,Hirsh_charge_F_Boltz,Hirsh_charge_S_Boltz,Hirsh_CM5_charge_C_SF_Boltz,Hirsh_CM5_charge_F_Boltz,Hirsh_CM5_charge_S_Boltz,HOMO_Boltz,HumanOralAbsorption,IP(eV),Jm,LUMO_Boltz,mol MW,NBO_charge_C_SF_Boltz,NBO_charge_F_Boltz,NBO_O_avg_Boltz,NBO_charge_S_Boltz,NMR_shift_C_SF_Boltz,NMR_shift_F_Boltz,PercentHumanOralAbsorption,PISA,polar_aniso(Debye)_Boltz,polar_iso(Debye)_Boltz,PSA,pyramidalization_Agranat-Radhakrishnan_S_Boltz,pyramidalization_Gavrish_S(°)_Boltz,QPlogBB,QPlogHERG,QPlogKhsa,QPlogKp,QPlogPC16,QPlogPo/w,QPlogPoct,QPlogPw,QPlogS,QPPCaco,QPPMDCK,QPpolrz,RuleOfFive,RuleOfThree,SAamideO,SAfluorine,SASA,SASA_sphericity_Boltz,SASA_surface_area(Å²)_Boltz,SASA_volume(Å³)_Boltz,Sterimol_B1_S_C_SF(Å)_morfeus_Boltz,Sterimol_B1_S_F(Å)_morfeus_Boltz,Sterimol_B5_S_C_SF(Å)_morfeus_Boltz,Sterimol_B5_S_F(Å)_morfeus_Boltz,Sterimol_L_S_C_SF(Å)_morfeus_Boltz,Sterimol_L_S_F(Å)_morfeus_Boltz,volume,volume(Bohr_radius³/mol)_Boltz,WPSA,η_Boltz,μ_Boltz,ω_Boltz
2578,O=C(O)c1ccc(S(=O)(=O)F)c(F)c1,PSZRVDQRZALPHS-UHFFFAOYSA-N,1,0,0,0,0,6,0,4,0,14,6,2,1,3,96.87252932,89.51472822,80.50082688,69.80141833,57.0998277,98.40064216,89.78837607,74.41253899,56.40043827,43.49429931,6,98.06150893,-0.215793507,-0.200612006,0.970230765,-1.824,-1,0.069254,6.461,4.85374695,2.569396475,1.777547669,1.622690263,1,2.042,196.36,0,0.9020501,0.055406591,0.14181848,0.620775793,-0.028265341,-0.127625031,0.539692557,-0.015312836,-0.133900282,0.614925469,-0.351687072,2,11.003,0.196,-0.076349335,222.163,-0.411271159,-0.487660732,-0.875778733,2.398627699,33.30461874,62.71419143,57.55,110.206,79.86316995,99.43746512,91.081,0.678469353,4.940958484,-0.979,-1.835,-0.988,-4.558,5.722,0.527,11.705,9.685,-1.549,34.468,43.063,17.735,0,0,0,75.071,382.541,0.88773262,354.4312589,524.8014936,2.153053209,2.079130628,3.832925158,8.658843109,9.079785581,3.492688081,602.721,1433.550456,75.975,0.275337737,-0.214018203,0.083179952
2579,O=C(O)c1cc(F)ccc1S(=O)(=O)F,IZDDBXNSGDAOTP-UHFFFAOYSA-N,1,0,0,0,0,6,0,4,0,14,6,2,1,3,96.77982529,89.67819392,81.43423518,72.32554805,61.37869613,98.53475367,90.50183317,76.29641375,59.12150289,46.70726675,6,100.2272833,-0.172477938,-0.186610647,0.937639382,-1.824,-1,0.0218165,3.586,3.73548692,2.615445135,1.787340875,1.618351963,1,1.92,165.808,0,0.9149253,0.053568294,0.139226691,0.618562646,-0.021846046,-0.125528213,0.536605264,-0.010247057,-0.131566158,0.611661037,-0.356203276,3,11.188,1.028,-0.063302087,222.163,-0.343158199,-0.482538929,-0.887790677,2.399991686,29.805449,59.69994875,63.8,120.57,65.20515108,97.05544479,84.584,0.691545595,5.045084967,-0.668,-1.676,-1.006,-3.959,5.5,0.709,10.84,9.524,-1.477,67.164,99.541,17.305,0,0,0,84.373,371.618,0.898255826,346.7455521,516.8804283,2.13628322,2.093013102,5.176210194,7.14837104,7.721652069,3.490266544,589.49,1478.420293,85.239,0.292901189,-0.209752681,0.075105623
2580,O=C(O)c1cc(I)ccc1S(=O)(=O)F,DPCLTRLRDVPCLS-UHFFFAOYSA-N,1,0,0,0,0,6,0,4,0,14,6,2,1,2,96.73004987,89.56789524,81.29049971,72.15768692,61.22968081,98.63709955,90.70433394,76.35306006,59.1125168,46.58048391,6,99.66392716,-0.134691627,-0.195191415,0.976357017,-3.899,-1,0.0760383,6.973,4.976507535,2.608744373,1.793430448,1.617534571,1,1.762,163.964,0,0.8976706,0.056435098,0.134085569,0.621874269,-0.012071273,-0.120248797,0.538397398,-0.000729297,-0.126739264,0.613903234,-0.326981707,3,9.849,0.371,-0.068138286,330.069,-0.31735665,-0.480713368,-0.884316361,2.399713289,23.20045202,60.89592169,65.429,108.377,107.0947651,128.1999785,84.036,0.687573315,5.013774609,-0.601,-1.897,-0.911,-3.968,6.632,0.934,12.391,9.512,-1.964,69.925,177.202,19.186,0,0,0,42.789,399.851,0.880864743,379.6468724,575.0519809,2.402896907,2.08854742,5.389762207,8.466676291,9.038787379,3.492392271,639.403,2001.369723,127.51,0.258843421,-0.197559997,0.075397336
2581,OC(=O)C1=CC(=C(Br)C=C1)S(F)(=O)=O,WPZTZMWUYUGLKJ-UHFFFAOYSA-N,1,0,0,0,0,6,0,4,0,14,6,2,1,2,96.79571097,89.54348474,81.12006528,71.94051733,61.54539096,98.41833097,90.11932682,75.49460308,58.12358694,45.65864621,6,98.47874063,-0.018724703,-0.219838656,0.95375021,-2.975,-1,0.0282699,4.23,4.35115932,2.585285303,1.787309873,1.622926799,1,1.634,189.582,0,0.9004968,0.053506555,0.145362884,0.613839786,-0.02657713,-0.129688319,0.534431451,-0.016481385,-0.136663867,0.608223361,-0.337483413,2,10.698,0.149,-0.068084963,283.069,-0.390230686,-0.489343762,-0.878429019,2.397622102,22.50622305,73.10351747,59.676,102.537,96.56452181,117.3196228,91.221,0.686013075,4.99994549,-0.861,-1.824,-0.923,-4.46,6.559,0.694,11.632,9.629,-1.806,39.966,71.78,18.873,0,0,0,42.991,395.919,0.884869502,370.6616459,558.5460131,2.336802271,2.086794919,5.493119529,7.528249513,7.634218069,3.552856007,632.973,1450.703809,103.8,0.26939845,-0.202784188,0.076319729
2582,O=C(O)c1ccc(C(=O)O)c(S(=O)(=O)F)c1,QQVIHXLBLMBPOI-UHFFFAOYSA-N,2,0,0,0,0,6,0,6,0,16,6,3,1,3,96.73122551,89.60256429,81.31373944,72.45712927,62.51213874,98.50767177,90.48430486,76.21966655,58.99748686,46.54390664,8,99.82623617,-0.12875172,-0.182200093,0.933390358,-1.699,-2,0.0562282,6.089,5.06429427,2.611243919,1.794262358,1.615674659,2,2.068,271.853,0,0.8981392,0.054689767,0.132193336,0.622649463,-0.010613036,-0.118852226,0.539366314,0.00089337,-0.125109274,0.614881724,-0.362524709,1,11.131,0.011,-0.080834363,248.182,-0.318753994,-0.478234144,-0.8840929,2.398908939,22.89285076,58.03973239,29.524,93.85,87.95147252,115.6096765,134.654,0.684805741,4.986058669,-1.761,-0.013,-1.224,-5.911,7.15,-0.248,14.718,13.35,-1.423,1.679,1.365,19.205,0,1,0,41.358,407.925,0.878850596,383.5562862,581.9555845,2.256815886,2.086691198,5.565295579,7.589790225,7.622163492,3.631774551,659.384,1482.815119,42.222,0.281690347,-0.221679536,0.087225388
2583,O=C(O)c1cc(S(=O)(=O)F)c(C(=O)O)cc1S,NEEAXRXJCXVAHV-UHFFFAOYSA-N,2,0,0,0,0,6,1,6,0,17,6,4,2,1,96.67813897,89.50133314,81.25647209,72.41462251,62.56231998,98.83924531,91.25141613,76.80081448,59.49949501,46.88175745,7.5,98.17422458,-0.103308092,-0.1983675,0.932657061,-2.422,-2,0.0576258,6.365,4.28492343,2.579639632,1.783352868,1.627994212,2,2.339,260.493,0,0.8917165,0.057927662,0.137289373,0.62338991,-0.026110897,-0.121963297,0.54262983,-0.014605412,-0.12990482,0.615903179,-0.314881226,1,10.079,0.007,-0.085872752,280.242,-0.360788186,-0.49238112,-0.881130982,2.399275538,31.97034034,72.63470904,35.44,62.193,111.0287757,138.4945735,131.751,0.701671469,5.153546078,-1.601,0.034,-1.136,-5.717,7.708,0.433,14.916,12.417,-1.897,2.152,3.998,20.01,0,1,0,40.8,428.832,0.873801661,403.8924243,623.428351,2.378144617,2.100551951,5.622244146,8.068037944,8.54831055,4.491069561,703.111,1691.951143,106.147,0.229008474,-0.200376989,0.08767528
2584,O=C(O)c1ccc(F)c(S(=O)(=O)F)c1,SCMAXQNZFMDLCZ-UHFFFAOYSA-N,1,0,0,0,0,6,0,4,0,14,6,2,1,3,96.88013313,89.55340596,80.50071791,70.05063345,58.33967146,98.33411922,89.78210369,74.38140472,56.36002617,43.46583979,6,98.10512241,-0.193380771,-0.202646511,0.964605524,-1.824,-1,0.0359959,4.656,4.325512473,2.569859227,1.776475136,1.623306737,1,1.803,196.164,0,0.902601,0.055578806,0.143396864,0.619835125,-0.03513808,-0.129085128,0.538809973,-0.021973188,-0.135339331,0.614046436,-0.353670584,2,11.041,0.201,-0.060367914,222.163,-0.437734459,-0.488666209,-0.875797355,2.400185838,38.14959477,62.34102071,57.571,110.028,73.85972001,98.61544664,91.054,0.678874673,4.945890054,-0.976,-1.825,-0.988,-4.555,5.719,0.525,11.239,9.681,-1.543,34.616,43.207,17.71,0,0,0,74.971,382.064,0.887646657,354.5326685,524.9504628,2.288429769,2.079417015,5.411465786,7.609759598,7.754173493,3.511060785,602.144,1551.755025,75.873,0.293302671,-0.207019249,0.07306003
2585,O=C(O)c1cc(S)c(S(=O)(=O)F)cc1C(=O)O,OAXKFPSYMSPBRP-UHFFFAOYSA-N,2,0,0,0,0,6,1,6,0,17,6,4,2,1,96.86547807,89.62242307,81.0962474,71.85626234,61.62583227,98.3848091,90.15928848,75.47252012,58.1800097,45.59229557,7.5,98.54836448,-0.060674569,-0.20949959,0.915180781,-2.422,-2,0.0564514,6.314,3.268897724,2.578836022,1.776697928,1.623627489,2,2.245,265.241,0,0.8896885,0.052315992,0.142442612,0.619885415,-0.028335048,-0.128001554,0.542870515,-0.016398534,-0.134647412,0.614911761,-0.316071138,1,9.932,0.005,-0.076414167,280.242,-0.390642345,-0.488952173,-0.885368643,2.397755309,29.99614304,72.35666593,34.484,61.514,105.6930437,137.0088655,132.727,0.701052967,5.133175216,-1.656,0.005,-1.132,-5.807,7.711,0.408,14.951,12.45,-1.919,1.94,3.494,20.131,0,1,0,43.003,431.105,0.868379909,410.2453265,632.2719816,2.278727085,2.101525273,5.536949475,8.665527105,8.981392236,3.493629156,706.292,1797.862913,104.351,0.239656971,-0.196242652,0.080364595
2586,O=C(O)c1cc(S(=O)(=O)F)c2c(Cl)cc(Cl)cc2n1,RQTUVSSLWDFQDQ-UHFFFAOYSA-N,1,0,0,0,0,10,0,5,0,19,10,2,1,2,96.48049417,89.13166647,80.87089552,72.17899551,62.91022067,99.02204679,91.90391293,77.76129498,60.73719682,48.29955675,7,98.25654317,-0.098855832,-0.205978501,1.057168705,-3.632,-1,0.012983,3.19,5.007302899,2.605118449,1.814738365,1.626683315,1,2.477,201.075,0,0.8749098,0.07499212,0.130152273,0.621183772,0.004716158,-0.113860429,0.534851483,0.01733123,-0.123056576,0.610246519,-0.327850362,2,9.902,0.01,-0.103252109,324.11,-0.254965384,-0.491022098,-0.868548808,2.385190574,12.46237301,73.19302157,60.702,115.873,142.4366344,166.8720721,100.267,0.686236692,5.054480656,-0.933,-2.301,-0.764,-4.625,8.534,1.202,14.398,10.977,-2.884,31.096,101.629,25.028,0,0,0,36.313,469.819,0.857297301,440.63421,690.3755567,2.56859438,2.081404195,6.399292397,7.916362729,7.795788285,4.80333303,783.599,2028.25518,152.872,0.224598252,-0.215551235,0.103445888
2587,O=C(O)c1cc(S(=O)(=O)F)c2cc(Cl)ccc2n1,ZNPVCISVSNELHF-UHFFFAOYSA-N,1,0,0,0,0,10,0,5,0,18,10,2,1,2,96.82414452,89.63153828,80.95698143,71.31791037,60.87905412,98.29380716,90.00467869,75.37350942,57.73636372,44.98157753,7,97.60389621,-0.054760666,-0.216872645,0.980214247,-2.964,-2,0.0191452,3.801,5.76198819,2.571296375,1.788025778,1.626334678,1,2.362,206.63,0,0.8707172,0.069669442,0.139183339,0.62657835,-0.002392853,-0.124217656,0.547781794,0.010562574,-0.13152123,0.620923529,-0.331669303,2,10.032,0.017,-0.101875189,289.665,-0.284736866,-0.49093221,-0.874307685,2.38747402,17.0176235,64.27817193,57.82,138.468,147.1543741,155.8858412,101.579,0.681175152,4.965794955,-1.091,-2.477,-0.835,-4.648,8.06,0.871,14.013,11.133,-2.571,27.544,55.469,24.083,0,0,0,42.426,460.362,0.857490977,426.0265458,656.5564761,2.29341927,2.081125687,6.964723921,7.627325199,7.811921588,4.149087117,754.601,1885.306632,115.264,0.229794113,-0.216772246,0.102261408
2588,O=C(O)c1cc(S(=O)(=O)F)c2ncccc2c1,YBBCXQHGHDAFDF-UHFFFAOYSA-N,1,0,0,0,0,10,1,5,0,17,10,2,1,1,96.73514252,89.44028802,80.64616863,70.72401441,60.3881881,98.46798594,90.12736437,74.846085,56.89005922,44.06285713,7,98.68211014,-0.252562881,-0.216988766,1.017717422,-2.313,-2,0.1759867,11.18,6.718792652,2.587166059,1.785474523,1.622146849,1,2.192,198.922,0,0.8845643,0.057402061,0.144972753,0.618624302,-0.021875534,-0.129988493,0.534650509,-0.005185343,-0.135829775,0.611746053,-0.331342896,2,10.215,0.169,-0.080749066,255.22,-0.339991751,-0.488281434,-0.881867591,2.399516203,25.10760772,68.78431532,56.734,193.527,122.1926432,141.818284,102.069,0.689427374,5.024675451,-1.147,-2.515,-0.926,-4.312,7.53,0.462,15.447,11.369,-1.867,32.593,26.67,22.835,0,0,0,41.88,435.232,0.867261995,403.7586095,616.1434193,2.391128622,2.090746909,5.646355567,7.523901469,7.723138502,3.635383199,710.277,1563.567396,42.783,0.25059383,-0.206045981,0.084713519
2589,O=C(O)c1cc(S(=O)(=O)F)cc(C(=O)O)n1,SZIVJRNCDUKNEN-UHFFFAOYSA-N,2,0,0,0,0,6,0,7,0,16,6,3,1,3,97.13123849,89.52501782,79.56955036,68.17098321,56.74036447,98.27665985,89.18064339,73.26994044,54.98445028,42.00166122,9,97.33719417,0.113548284,-0.19747341,0.916052462,-1.391,-2,0.0073814,2.221,4.541597076,2.562608553,1.787716333,1.621877293,2,2.146,317.014,0,0.8785386,0.067488693,0.138164518,0.628668384,0.001924232,-0.124336492,0.548704802,0.012782364,-0.130756224,0.623250449,-0.380897207,1,11.269,0.001,-0.095178848,249.17,-0.315365855,-0.485789652,-0.871458809,2.392287436,10.13398718,56.35843156,18.077,53.661,81.40096961,109.5508351,153.297,0.664364956,4.833904339,-2.233,-0.138,-1.356,-6.885,7.069,-0.894,14.734,14.403,-1.43,0.626,0.52,19.183,0,1,0,49.276,420.836,0.865669373,390.5271622,584.490107,1.993465235,2.064262169,5.139705518,8.083713996,7.936494656,3.4918771,668.442,1480.95268,50.161,0.285718358,-0.238038028,0.099171722
2590,O=C(O)c1cc(Cl)cc(S(=O)(=O)F)c1,RPCVINYQKQJNRQ-UHFFFAOYSA-N,1,0,0,0,0,6,0,4,0,14,6,2,1,2,97.06623206,89.5309278,79.7471586,68.46233636,56.99970564,98.32726648,89.32525698,73.50833261,55.23980454,42.17266648,6,98.20293536,-0.102278144,-0.208694976,0.942041292,-2.128,-1,0.0785801,7.075,3.716383133,2.574872057,1.778133565,1.625812703,1,1.784,193.374,0,0.8879022,0.05578388,0.148213463,0.620786918,-0.016909128,-0.133386453,0.541936903,-0.008378647,-0.139726835,0.61522756,-0.345494633,2,10.464,0.061,-0.069649226,238.618,-0.350726131,-0.491751244,-0.8819174,2.395481802,23.42918022,57.11205132,59.755,87.507,82.4360668,109.2445406,90.358,0.681748433,4.984047861,-0.892,-1.956,-0.923,-4.583,6.456,0.817,12.388,9.576,-1.927,36.791,82.966,18.892,0,0,0,49.498,403.257,0.873503996,374.9535425,557.3619924,1.992541451,2.081222884,5.308866501,7.953104044,7.795651837,3.495813206,637.048,1593.295439,122.376,0.275845406,-0.207571929,0.078098325
2591,O=C(O)c1cc(S(=O)(=O)F)ccc1S,IFLJZOICDRGPTO-UHFFFAOYSA-N,1,0,0,0,0,6,1,4,0,14,6,3,2,1,97.06090839,89.47611652,79.61103944,68.25752098,56.31483574,98.32130828,89.39276078,73.55895518,55.27190053,42.17408192,5.5,98.85294936,-0.042289207,-0.215847844,0.932702797,-2.264,-1,0.0746917,6.897,3.802604275,2.580498041,1.766278082,1.628997821,1,1.967,183.418,0,0.894295,0.058514802,0.155053513,0.615093608,-0.03186782,-0.13961672,0.536733412,-0.023190705,-0.145872284,0.609320988,-0.309033166,3,9.987,0.164,-0.063065606,236.233,-0.400235827,-0.495742187,-0.887403637,2.397842762,32.08408103,57.24550687,61.839,101.962,101.6323131,120.3685934,88.067,0.690489963,5.064038022,-0.864,-1.921,-0.882,-4.253,6.489,0.885,11.802,8.884,-1.907,45.725,95.492,18.379,0,0,0,49.379,400.275,0.882081561,370.8434633,556.3178225,1.991931266,2.088940392,5.488673193,8.05801668,8.524530464,3.498998289,636.812,1393.997047,114.896,0.24596756,-0.186049386,0.070379861
2592,OC(=O)C1=NC=CC(=C1)S(F)(=O)=O,NKRNNCLOIFCTBK-UHFFFAOYSA-N,1,0,0,0,0,6,1,5,0,13,6,2,1,2,97.08209086,89.53591351,79.59040544,67.94485272,55.54347201,98.25646609,89.18330205,73.26868757,55.00442121,42.03108826,7,97.50382397,0.116342828,-0.198474222,0.902122216,-1.174,-2,0.0666833,6.232,5.130736712,2.565004999,1.785745355,1.622797521,1,1.969,214.38,0,0.8993744,0.067224606,0.140799266,0.626709909,-0.000679233,-0.126661468,0.547017074,0.009938185,-0.133061794,0.621294644,-0.375180456,2,11.217,0.254,-0.084452816,205.16,-0.312771447,-0.487355808,-0.874911615,2.391678137,11.60658859,57.62380656,48.867,110.192,66.04834138,91.98281218,102.753,0.668489269,4.868787146,-1.2,-1.878,-1.185,-4.89,5.768,-0.433,11.88,10.765,-1.016,23.256,20.387,16.919,0,0,0,49.523,374.982,0.889521027,342.4178356,499.8527489,1.993281465,2.068381061,5.017307621,7.877422576,7.930691475,3.492801146,582.342,1254.883817,50.409,0.29072764,-0.229816636,0.0908459
2593,O=C(O)c1ccc2ccc(S(=O)(=O)F)cc2c1,LBEMPHQFSUWDIR-UHFFFAOYSA-N,1,0,0,0,0,10,0,4,0,17,10,2,1,2,97.02389847,89.4590815,79.68226698,68.20372962,55.84038506,98.32007276,89.42693453,73.6168834,55.33183344,42.22567241,6,98.51452063,-0.076034891,-0.220942038,0.960654102,-2.661,-2,0.100181,8.544,4.758785603,2.57783275,1.771547308,1.628646257,1,1.831,192.891,0,0.876485,0.060139643,0.154418375,0.615501594,-0.024891511,-0.13887855,0.5371769,-0.016453885,-0.145183673,0.609828631,-0.31029831,3,9.623,0.073,-0.067862515,254.232,-0.36731778,-0.495756257,-0.88781275,2.394782574,27.9958942,58.07406179,61.108,203.551,149.917833,151.2092407,90.349,0.690379861,5.058798027,-1.107,-2.694,-0.72,-4.165,7.641,1.035,14.167,10.442,-2.378,37.181,33.845,23.67,0,0,0,49.502,446.829,0.859826434,414.3314625,632.2834054,2.021375918,2.088891314,6.531495577,10.2814254,9.911849692,3.498643773,728.755,1964.918497,50.388,0.242435796,-0.189080413,0.073732574
2594,O=C(O)c1cc2cc(S(=O)(=O)F)ccc2cc1S,VBJMGFGYQOMTIY-UHFFFAOYSA-N,1,0,0,0,0,10,1,4,0,18,10,3,2,1,97.01975628,89.44948957,79.66989697,68.2214591,55.84824314,98.3125237,89.43991477,73.64907743,55.34911388,42.23114293,5.5,98.70600638,-0.081359545,-0.221972708,0.956473029,-3.466,-1,0.0830426,8.017,3.963394848,2.579534317,1.768264573,1.629421318,1,2.034,183.389,0,0.8698353,0.060374687,0.155732243,0.614059511,-0.028264655,-0.140120209,0.535842816,-0.019707045,-0.146401924,0.608319279,-0.287914736,3,9.775,0.028,-0.071534208,286.292,-0.379320851,-0.496472796,-0.888789745,2.395424108,29.90816596,57.8589141,67.03,170.355,188.7046299,177.7613321,88.05,0.692476439,5.078555356,-0.951,-2.643,-0.571,-4.011,8.215,1.77,14.133,9.514,-3.002,45.754,95.569,24.518,0,0,0,49.504,468.648,0.854131278,436.5239222,676.9751375,2.025002107,2.090827423,6.677029494,10.23409723,10.66625824,3.49942195,773.889,1745.81571,114.905,0.216380529,-0.179724472,0.074646642
2595,O=C(O)c1cc2cccc(S(=O)(=O)F)c2cc1S,REBXYDWINZUIDA-UHFFFAOYSA-N,1,0,0,0,0,10,1,4,0,18,10,3,2,1,96.81123434,89.57145549,81.03073554,71.32999452,60.2045621,98.38259909,90.19582367,75.61906758,58.0103111,45.24829146,5.5,98.54825188,-0.250187395,-0.231211162,0.996194147,-3.466,-1,0.0379758,5.382,5.582649042,2.58362176,1.775239426,1.63172021,1,2.121,180.982,0,0.8784486,0.060346229,0.152242458,0.615471187,-0.025969038,-0.135975564,0.538172879,-0.015323154,-0.143148291,0.609493871,-0.284409384,3,9.702,0.047,-0.073603154,286.292,-0.350944888,-0.49830909,-0.888929556,2.389584389,32.13410108,66.60532215,67.013,170.827,159.5552033,171.31589,87.44,0.704753629,5.170009048,-0.916,-2.506,-0.593,-3.965,8.189,1.698,13.334,9.476,-2.822,48.222,92.435,24.074,0,0,0,42.499,459.569,0.865283272,426.5101746,666.6613912,2.130037524,2.104929352,7.420577863,9.609256163,8.304156948,4.11596654,762.698,1911.541071,107.759,0.21080623,-0.179006269,0.07600325
